model,seed,policy,mean_budget,total_budget,accuracy,mean_allocated_samples,num_problems,pilot_k
Super49B,18,oracle,1,100,0.665625,1.0,100,16
Super49B,18,uniform,2,200,0.66994140625,2.0,100,16
Super49B,18,p_based,2,200,0.6745307611313638,2.0,100,16
Super49B,18,auc_kappa_based,2,200,0.6797394546578289,2.0,100,16
Super49B,18,moment_law,2,200,0.6799619985062313,2.0,100,16
Super49B,18,oracle,2,200,0.699084566067305,2.0,100,16
Super49B,18,uniform,4,400,0.6730483055114747,4.0,100,16
Super49B,18,p_based,4,400,0.6799206946647465,4.0,100,16
Super49B,18,auc_kappa_based,4,400,0.6860590333791818,4.0,100,16
Super49B,18,moment_law,4,400,0.6812356466906004,2.6,100,16
Super49B,18,oracle,4,400,0.7103397571770241,4.0,100,16
Super49B,18,uniform,8,800,0.6764558143127033,8.0,100,16
Super49B,18,p_based,8,800,0.6802516094112068,8.0,100,16
Super49B,18,auc_kappa_based,8,800,0.6873166833691465,6.76,100,16
Super49B,18,moment_law,8,800,0.6812356466906004,2.6,100,16
Super49B,18,oracle,8,800,0.710441281891477,6.21,100,16
Super49B,18,uniform,16,1600,0.6780249503710959,16.0,100,16
Super49B,18,p_based,16,1600,0.680223506495678,9.62,100,16
Super49B,18,auc_kappa_based,16,1600,0.6873166833691465,6.76,100,16
Super49B,18,moment_law,16,1600,0.6812356466906004,2.6,100,16
Super49B,18,oracle,16,1600,0.710441281891477,6.21,100,16
Super49B,18,uniform,32,3200,0.6758638302367858,32.0,100,16
Super49B,18,p_based,32,3200,0.680223506495678,9.62,100,16
Super49B,18,auc_kappa_based,32,3200,0.6873166833691465,6.76,100,16
Super49B,18,moment_law,32,3200,0.6812356466906004,2.6,100,16
Super49B,18,oracle,32,3200,0.710441281891477,6.21,100,16
Super49B,19,uniform,1,100,0.6659375,1.0,100,16
Super49B,19,p_based,1,100,0.6659375,1.0,100,16
Super49B,19,auc_kappa_based,1,100,0.6659375,1.0,100,16
Super49B,19,moment_law,1,100,0.6659375,1.0,100,16
Super49B,19,oracle,1,100,0.6659375,1.0,100,16
Super49B,19,uniform,2,200,0.670166015625,2.0,100,16
Super49B,19,p_based,2,200,0.669171801551729,2.0,100,16
Super49B,19,auc_kappa_based,2,200,0.6798566201576469,2.0,100,16
Super49B,19,moment_law,2,200,0.6811261043493172,2.0,100,16
Super49B,19,oracle,2,200,0.6908747175903136,2.0,100,16
Super49B,19,uniform,4,400,0.6713715076446534,4.0,100,16
Super49B,19,p_based,4,400,0.668265818250384,4.0,100,16
Super49B,19,auc_kappa_based,4,400,0.6838393007785438,4.0,100,16
Super49B,19,moment_law,4,400,0.6788354852532885,2.71,100,16
Super49B,19,oracle,4,400,0.7055620266934115,4.0,100,16
Super49B,19,uniform,8,800,0.6706269337141293,8.0,100,16
Super49B,19,p_based,8,800,0.661588618276918,8.0,100,16
Super49B,19,auc_kappa_based,8,800,0.6852067034436554,6.85,100,16
Super49B,19,moment_law,8,800,0.6788354852532885,2.71,100,16
Super49B,19,oracle,8,800,0.7055724870215272,5.71,100,16
Super49B,19,uniform,16,1600,0.6679514052393071,16.0,100,16
Super49B,19,p_based,16,1600,0.6586445167513156,9.18,100,16
Super49B,19,auc_kappa_based,16,1600,0.6852067034436554,6.85,100,16
Super49B,19,moment_law,16,1600,0.6788354852532885,2.71,100,16
Super49B,19,oracle,16,1600,0.7055724870215272,5.71,100,16
Super49B,19,uniform,32,3200,0.6645064866213276,32.0,100,16
Super49B,19,p_based,32,3200,0.6586445167513156,9.18,100,16
Super49B,19,auc_kappa_based,32,3200,0.6852067034436554,6.85,100,16
Super49B,19,moment_law,32,3200,0.6788354852532885,2.71,100,16
Super49B,19,oracle,32,3200,0.7055724870215272,5.71,100,16
